city,state_name,lat,lng,id
Leipsic,Ohio,41.1096,-83.9674,1840011749
Hide-A-Way Hills,Ohio,39.6551,-82.4660,1840026633
Somerset,Ohio,39.8064,-82.2995,1840012486
Liberty Center,Ohio,41.4436,-84.0078,1840011604
Franklin Furnace,Ohio,38.6115,-82.8439,1840006052
New Boston,Ohio,38.7516,-82.9351,1840001645
Old Washington,Ohio,40.0376,-81.4442,1840012358
East Liverpool,Ohio,40.6333,-80.5677,1840002783
Rocky Fork Point,Ohio,39.1878,-83.4901,1840034400
Canal Lewisville,Ohio,40.2990,-81.8402,1840026510
North Ridgeville,Ohio,41.3851,-82.0194,1840000645
Highland Heights,Ohio,41.5518,-81.4691,1840000605
New Middletown,Ohio,40.9646,-80.5597,1840011779
Crystal Rock,Ohio,41.4480,-82.8419,1840026308
Salem,Ohio,40.9049,-80.8491,1840009374
Pleasant Grove,Ohio,39.9513,-81.9592,1840005539
Bremen,Ohio,39.7060,-82.4296,1840010570
North Royalton,Ohio,41.3138,-81.7452,1840003402
Congress,Ohio,40.9252,-82.0559,1840011891
Bowersville,Ohio,39.5808,-83.7234,1840012525
Lake Mohawk,Ohio,40.6608,-81.1929,1840026419
Vaughnsville,Ohio,40.8814,-84.1458,1840026375
Darrtown,Ohio,39.4975,-84.6690,1840024460
Wolfhurst,Ohio,40.0690,-80.7810,1840026551
Forestville,Ohio,39.0711,-84.3389,1840034110
Malinta,Ohio,41.3196,-84.0353,1840011608
Miami Heights,Ohio,39.1688,-84.7149,1840034233
Coldstream,Ohio,39.0479,-84.3474,1840042321
Jamestown,Ohio,39.6598,-83.7423,1840012526
Candlewood Lake,Ohio,40.6214,-82.7764,1840042965
Cincinnati,Ohio,39.1412,-84.5060,1840003814
Mason,Ohio,39.3571,-84.3023,1840008467
Fostoria,Ohio,41.1602,-83.4120,1840000820
Adena,Ohio,40.2166,-80.8762,1840010408
Burgoon,Ohio,41.2674,-83.2508,1840010267
Wyoming,Ohio,39.2296,-84.4814,1840001619
Chesterville,Ohio,40.4777,-82.6818,1840010388
Cynthiana,Ohio,39.1737,-83.3484,1840026675
Mount Blanchard,Ohio,40.8986,-83.5569,1840011743
Jackson Center,Ohio,40.4385,-84.0405,1840012191
Lakewood,Ohio,41.4824,-81.8008,1840000608
Berlin Heights,Ohio,41.3204,-82.4905,1840011544
Gates Mills,Ohio,41.5315,-81.4100,1840000603
Syracuse,Ohio,38.9984,-81.9686,1840012750
Bridgeport,Ohio,40.0673,-80.7473,1840010516
Murray City,Ohio,39.5097,-82.1678,1840012585
West Liberty,Ohio,40.2564,-83.7586,1840012158
Mayfield Heights,Ohio,41.5175,-81.4534,1840000613
Oceola,Ohio,40.8441,-83.0947,1840026386
Dalton,Ohio,40.7992,-81.7038,1840011893
Amberley,Ohio,39.2033,-84.4283,1840003810
Lafferty,Ohio,40.1142,-81.0190,1840026549
Plymouth,Ohio,40.9966,-82.6672,1840011707
Gann,Ohio,40.4693,-82.1913,1840073812
Magnolia,Ohio,40.6531,-81.2917,1840011997
Greenville,Ohio,40.1043,-84.6209,1840008366
Beachwood,Ohio,41.4759,-81.5030,1840003395
Racine,Ohio,38.9685,-81.9112,1840012747
East Palestine,Ohio,40.8392,-80.5467,1840008292
Rose Farm,Ohio,39.7359,-82.0779,1840034351
Hunting Valley,Ohio,41.4802,-81.4108,1840000606
Holiday City,Ohio,41.6182,-84.5385,1840011519
Hanoverton,Ohio,40.7547,-80.9355,1840011930
Glouster,Ohio,39.5023,-82.0842,1840012626
Sciotodale,Ohio,38.7539,-82.8605,1840006055
Alexandria,Ohio,40.0900,-82.6121,1840010487
Elgin,Ohio,40.7427,-84.4761,1840011902
Beach City,Ohio,40.6531,-81.5795,1840011909
New Alexandria,Ohio,40.2916,-80.6750,1840012126
Rocky Ridge,Ohio,41.5309,-83.2126,1840011501
Mount Repose,Ohio,39.1908,-84.2198,1840005891
Lakeside,Ohio,41.5408,-82.7534,1840026266
Millbury,Ohio,41.5648,-83.4255,1840011558
Brunswick,Ohio,41.2465,-81.8198,1840003485
Tuscarawas,Ohio,40.3934,-81.4005,1840012099
Wilberforce,Ohio,39.7151,-83.8848,1840007311
Maineville,Ohio,39.3126,-84.1985,1840012613
Landen,Ohio,39.3154,-84.2768,1840034146
Byesville,Ohio,39.9735,-81.5459,1840010495
Bedford,Ohio,41.3919,-81.5359,1840003396
Valley View,Ohio,41.3832,-81.6067,1840003417
Lincoln Heights,Ohio,39.2434,-84.4568,1840003822
Van Buren,Ohio,41.1391,-83.6493,1840011745
New Hampshire,Ohio,40.5540,-83.9531,1840026427
Rarden,Ohio,38.9233,-83.2423,1840012786
Luckey,Ohio,41.4525,-83.4839,1840011557
Crown City,Ohio,38.5901,-82.2912,1840012774
New Weston,Ohio,40.3370,-84.6436,1840012252
Upper Arlington,Ohio,40.0272,-83.0704,1840003762
Celina,Ohio,40.5551,-84.5628,1840007210
Ballville,Ohio,41.3269,-83.1367,1840004905
Middleport,Ohio,38.9948,-82.0643,1840012749
Stockdale,Ohio,38.9578,-82.8574,1840026676
North Perry,Ohio,41.8003,-81.1241,1840000541
Sabina,Ohio,39.4902,-83.6336,1840012620
Shreve,Ohio,40.6814,-82.0217,1840011898
Wilkesville,Ohio,39.0765,-82.3271,1840012689
McComb,Ohio,41.1068,-83.7898,1840011742
Camp Dennison,Ohio,39.1964,-84.2893,1840025622
Hannibal,Ohio,39.6719,-80.8741,1840026607
Waynesfield,Ohio,40.6024,-83.9739,1840012074
Summerside,Ohio,39.1187,-84.2862,1840034135
Pitsburg,Ohio,39.9871,-84.4880,1840012256
Logan,Ohio,39.5386,-82.4063,1840009566
Scott,Ohio,40.9890,-84.5837,1840011907
Rushsylvania,Ohio,40.4613,-83.6712,1840012154
Octa,Ohio,39.6132,-83.6106,1840012575
Hunter,Ohio,39.4947,-84.2903,1840034373
Harrod,Ohio,40.7074,-83.9213,1840011952
Oxford,Ohio,39.5061,-84.7434,1840009572
West Carrollton,Ohio,39.6700,-84.2540,1840059955
Bryan,Ohio,41.4706,-84.5484,1840000573
Melmore,Ohio,41.0261,-83.1050,1840026352
Rutland,Ohio,39.0410,-82.1279,1840012748
Genoa,Ohio,41.5200,-83.3616,1840011500
Friendship,Ohio,38.6980,-83.1004,1840026701
Tuppers Plains,Ohio,39.1726,-81.8466,1840026674
Fruit Hill,Ohio,39.0699,-84.3670,1840034265
South Euclid,Ohio,41.5239,-81.5245,1840003414
Zaleski,Ohio,39.2811,-82.3950,1840012688
Berea,Ohio,41.3696,-81.8642,1840000588
Kinsman Center,Ohio,41.4544,-80.5854,1840040317
Donnelsville,Ohio,39.9154,-83.9429,1840012434
Perry,Ohio,41.7637,-81.1430,1840000543
Loveland Park,Ohio,39.2944,-84.2636,1840034078
Quincy,Ohio,40.2956,-83.9687,1840012153
Eaton Estates,Ohio,41.3061,-82.0114,1840004896
Shawnee Hills,Ohio,40.1600,-83.1355,1840012204
Grafton,Ohio,41.2808,-82.0368,1840011590
Norwich,Ohio,39.9843,-81.7924,1840012395
Antioch,Ohio,39.6608,-81.0668,1840010593
Chesterhill,Ohio,39.4908,-81.8667,1840010606
Barnesville,Ohio,39.9888,-81.1728,1840012380
Harrisville,Ohio,40.1816,-80.8869,1840012213
Mount Pleasant,Ohio,40.1759,-80.7996,1840012125
Hebron,Ohio,39.9644,-82.4898,1840012330
Groesbeck,Ohio,39.2292,-84.5969,1840005878
Seven Hills,Ohio,41.3805,-81.6737,1840003411
Pomeroy,Ohio,39.0292,-82.0340,1840012746
Arlington,Ohio,40.8939,-83.6529,1840011738
Sandusky,Ohio,41.4437,-82.7149,1840003433
St. Clairsville,Ohio,40.0792,-80.8997,1840009468
Gilboa,Ohio,41.0187,-83.9218,1840011755
La Rue,Ohio,40.5780,-83.3821,1840012027
Yankee Lake,Ohio,41.2682,-80.5680,1840011597
Salem Heights,Ohio,39.0658,-84.3840,1840034161
North Bend,Ohio,39.1505,-84.7398,1840012702
Elmore,Ohio,41.4711,-83.2915,1840011499
Fairlawn,Ohio,41.1270,-81.6215,1840008253
Wilson,Ohio,39.8597,-81.0689,1840012522
Coalton,Ohio,39.1117,-82.6108,1840012744
Rochester,Ohio,41.1246,-82.3058,1840011593
Geneva,Ohio,41.8006,-80.9462,1840008145
Kalida,Ohio,40.9853,-84.1947,1840011748
Sherwood,Ohio,41.2889,-84.5530,1840011646
Upper Sandusky,Ohio,40.8298,-83.2720,1840010346
South Bloomfield,Ohio,39.7170,-82.9930,1840012558
Grand Rapids,Ohio,41.4077,-83.8680,1840011549
Patterson,Ohio,40.7823,-83.5261,1840011962
Dayton,Ohio,39.7797,-84.1998,1840034249
Mount Healthy Heights,Ohio,39.2701,-84.5692,1840034389
Wright-Patterson AFB,Ohio,39.8112,-84.0574,1840073790
Brooklyn,Ohio,41.4349,-81.7498,1840000592
East Liberty,Ohio,40.3339,-83.5850,1840026494
Hollansburg,Ohio,39.9985,-84.7930,1840012248
Castalia,Ohio,41.4011,-82.8080,1840010235
Lewisburg,Ohio,39.8508,-84.5434,1840012494
Broadview Heights,Ohio,41.3195,-81.6782,1840000591
Berkey,Ohio,41.7085,-83.8384,1840011477
St. Bernard,Ohio,39.1710,-84.4956,1840001612
Waynesburg,Ohio,40.6683,-81.2598,1840011919
Skyline Acres,Ohio,39.2276,-84.5663,1840034134
Ney,Ohio,41.3806,-84.5211,1840011645
Ludlow Falls,Ohio,39.9981,-84.3392,1840012377
Jeffersonville,Ohio,39.6522,-83.5550,1840012573
Wayne,Ohio,41.3010,-83.4717,1840011564
University Heights,Ohio,41.4948,-81.5348,1840003416
Salineville,Ohio,40.6207,-80.8345,1840011934
Gratis,Ohio,39.6484,-84.5286,1840012493
New Vienna,Ohio,39.3256,-83.6937,1840012623
Roaming Shores,Ohio,41.6366,-80.8249,1840003339
Sardinia,Ohio,39.0072,-83.8022,1840012723
Andersonville,Ohio,39.4338,-83.0190,1840024466
Vincent,Ohio,39.3749,-81.6710,1840140541
Shiloh,Ohio,40.9695,-82.6016,1840011884
Lisbon,Ohio,40.7752,-80.7628,1840011932
Aberdeen,Ohio,38.6714,-83.7705,1840010685
Milledgeville,Ohio,39.5934,-83.5880,1840012574
Miamisburg,Ohio,39.6323,-84.2725,1840008436
Toledo,Ohio,41.6639,-83.5822,1840000572
Pleasant Run Farm,Ohio,39.3017,-84.5493,1840034394
Bluffton,Ohio,40.8912,-83.8887,1840011951
Pemberville,Ohio,41.4096,-83.4588,1840011561
Bedford Heights,Ohio,41.4042,-81.5053,1840003397
Lore City,Ohio,39.9832,-81.4601,1840012353
Nashville,Ohio,40.5958,-82.1128,1840012083
New Marshfield,Ohio,39.3254,-82.2166,1840026650
Willoughby,Ohio,41.6460,-81.4084,1840000547
Beulah Beach,Ohio,41.3917,-82.4428,1840026307
Fairborn,Ohio,39.8010,-84.0094,1840008440
Etna,Ohio,39.9541,-82.6880,1840026539
Broughton,Ohio,41.0880,-84.5351,1840010300
Sugarcreek,Ohio,40.5076,-81.6409,1840012098
Bucyrus,Ohio,40.8054,-82.9718,1840007170
Alvordton,Ohio,41.6646,-84.4346,1840026275
West Leipsic,Ohio,41.1053,-84.0011,1840011761
Sardis,Ohio,39.6266,-80.9059,1840026608
New Athens,Ohio,40.1845,-80.9948,1840012218
Avon Lake,Ohio,41.4945,-82.0160,1840000642
Baltimore,Ohio,39.8460,-82.6047,1840012468
Bourneville,Ohio,39.2829,-83.1596,1840026658
Wauseon,Ohio,41.5532,-84.1410,1840010217
Sulphur Springs,Ohio,40.8722,-82.8765,1840026387
Hamersville,Ohio,38.9191,-83.9854,1840012716
Olde West Chester,Ohio,39.3353,-84.4034,1840034375
Bolivar,Ohio,40.6505,-81.4555,1840012086
Bradner,Ohio,41.3236,-83.4362,1840011548
Mineral City,Ohio,40.6018,-81.3610,1840012092
Niles,Ohio,41.1878,-80.7531,1840008241
Carroll,Ohio,39.8027,-82.7063,1840010571
Williamsport,Ohio,39.5824,-83.1206,1840012557
Beaverdam,Ohio,40.8328,-83.9739,1840011950
Chesterland,Ohio,41.5213,-81.3363,1840004823
Montrose-Ghent,Ohio,41.1538,-81.6438,1840073767
Leesburg,Ohio,39.3418,-83.5520,1840012693
Choctaw Lake,Ohio,39.9607,-83.4878,1840034381
Ross,Ohio,39.3146,-84.6599,1840005748
Rosemount,Ohio,38.7812,-82.9664,1840006054
St. Henry,Ohio,40.4208,-84.6326,1840012003
Bridgetown,Ohio,39.1551,-84.6359,1840034100
Cygnet,Ohio,41.2407,-83.6438,1840011554
Pleasant City,Ohio,39.9033,-81.5437,1840012359
Albany,Ohio,39.2245,-82.1977,1840010639
Fort Loramie,Ohio,40.3443,-84.3696,1840012194
Granville South,Ohio,40.0521,-82.5415,1840073760
Kirby,Ohio,40.8135,-83.4194,1840011886
Plumwood,Ohio,40.0087,-83.4147,1840026576
West Union,Ohio,38.7917,-83.5441,1840012773
Morgandale,Ohio,41.2670,-80.7958,1840024150
Woodmere,Ohio,41.4600,-81.4798,1840003421
Monroeville,Ohio,41.2440,-82.7019,1840011708
Malvern,Ohio,40.6896,-81.1815,1840011998
Sugar Bush Knolls,Ohio,41.2037,-81.3471,1840000809
Casstown,Ohio,40.0528,-84.1285,1840010509
New Washington,Ohio,40.9604,-82.8547,1840011872
Gibsonburg,Ohio,41.3875,-83.3216,1840011601
Morrow,Ohio,39.3500,-84.1231,1840012614
Gambier,Ohio,40.3764,-82.3949,1840012140
Rushville,Ohio,39.7643,-82.4303,1840012471
Buchtel,Ohio,39.4634,-82.1810,1840010637
West Manchester,Ohio,39.9034,-84.6263,1840012500
Wapakoneta,Ohio,40.5664,-84.1915,1840010391
Elizabethtown,Ohio,39.1621,-84.8037,1840034151
Put-in-Bay,Ohio,41.6526,-82.8176,1840011217
Oak Harbor,Ohio,41.5122,-83.1430,1840011503
Sparta,Ohio,40.3943,-82.6995,1840012025
Kunkle,Ohio,41.6359,-84.4942,1840026276
Clarksburg,Ohio,39.5059,-83.1541,1840010652
Walnut Creek,Ohio,40.5427,-81.7213,1840026483
Plainfield,Ohio,40.2050,-81.7181,1840012199
Risingsun,Ohio,41.2671,-83.4268,1840011556
Perrysburg,Ohio,41.5377,-83.6413,1840000623
Minerva,Ohio,40.7307,-81.1023,1840011916
Fremont,Ohio,41.3533,-83.1146,1840000653
St. Martin,Ohio,39.2117,-83.8845,1840034183
Jacksonville,Ohio,39.4762,-82.0799,1840012624
North Baltimore,Ohio,41.1799,-83.6702,1840011560
Tiltonsville,Ohio,40.1721,-80.6973,1840012130
Sebring,Ohio,40.9207,-81.0231,1840000927
Attica,Ohio,41.0634,-82.8872,1840011717
Lordstown,Ohio,41.1684,-80.8590,1840000651
Girard,Ohio,41.1666,-80.6963,1840008239
Leavittsburg,Ohio,41.2452,-80.8789,1840004900
Atwater,Ohio,41.0266,-81.1622,1840026340
Ottawa Hills,Ohio,41.6682,-83.6433,1840000571
Huber Heights,Ohio,39.8595,-84.1130,1840003782
Uhrichsville,Ohio,40.4005,-81.3516,1840010393
Buckland,Ohio,40.6235,-84.2599,1840010392
Newark,Ohio,40.0705,-82.4251,1840001419
Miltonsburg,Ohio,39.8313,-81.1646,1840012521
Tallmadge,Ohio,41.1023,-81.4216,1840000804
Highland Holiday,Ohio,39.1949,-83.4703,1840034401
Anna,Ohio,40.3958,-84.1760,1840010440
Milton Center,Ohio,41.3007,-83.8298,1840011559
Benton Ridge,Ohio,41.0042,-83.7927,1840011739
Mount Carmel,Ohio,39.0978,-84.2995,1840034326
Johnstown,Ohio,40.1500,-82.6881,1840012328
Holgate,Ohio,41.2493,-84.1292,1840011605
Rock Creek,Ohio,41.6604,-80.8543,1840011417
Blue Ash,Ohio,39.2478,-84.3825,1840003812
Quaker City,Ohio,39.9697,-81.2973,1840012356
Darbydale,Ohio,39.8545,-83.1795,1840026572
Clinton,Ohio,40.9284,-81.6304,1840000794
Greenfield,Ohio,39.3535,-83.3884,1840008513
Fredericksburg,Ohio,40.6771,-81.8693,1840011895
Montpelier,Ohio,41.5817,-84.5968,1840011522
Sylvania,Ohio,41.7100,-83.7085,1840009255
Marble Cliff,Ohio,39.9857,-83.0614,1840012405
Thornville,Ohio,39.8929,-82.4141,1840012487
Ontario,Ohio,40.7710,-82.6105,1840009370
Mack,Ohio,39.1501,-84.6791,1840034079
Macksburg,Ohio,39.6314,-81.4562,1840012597
Chauncey,Ohio,39.4005,-82.1261,1840010638
Bloomville,Ohio,41.0514,-83.0136,1840011719
East Rochester,Ohio,40.7495,-81.0400,1840026396
Dola,Ohio,40.7848,-83.6988,1840026404
Blanchester,Ohio,39.2934,-83.9798,1840012618
McClure,Ohio,41.3711,-83.9415,1840011609
Bellefontaine,Ohio,40.3627,-83.7630,1840007233
Lewistown,Ohio,40.4238,-83.8846,1840026495
Pancoastburg,Ohio,39.6239,-83.2642,1840026629
West Alexandria,Ohio,39.7451,-84.5362,1840012498
Pleasant Run,Ohio,39.2927,-84.5756,1840034160
Withamsville,Ohio,39.0628,-84.2808,1840007390
Aquilla,Ohio,41.5465,-81.1730,1840010220
Edgewood,Ohio,41.8784,-80.7461,1840004797
Cedarville,Ohio,39.7471,-83.8109,1840010597
Thornport,Ohio,39.9210,-82.4271,1840026606
Huron,Ohio,41.3913,-82.5635,1840007095
Mayfield,Ohio,41.5501,-81.4368,1840000612
Athalia,Ohio,38.5126,-82.3093,1840012835
Potsdam,Ohio,39.9637,-84.4149,1840012376
Williamsdale,Ohio,39.4421,-84.5298,1840034142
Kansas,Ohio,41.2452,-83.2839,1840026351
Medina,Ohio,41.1358,-81.8694,1840003486
Hanover,Ohio,40.0819,-82.2761,1840012326
Summerfield,Ohio,39.7969,-81.3355,1840012467
Glenmoor,Ohio,40.6639,-80.6133,1840005222
Tedrow,Ohio,41.6029,-84.2043,1840026269
Heath,Ohio,40.0241,-82.4412,1840001418
Delta,Ohio,41.5753,-84.0076,1840011511
Lafayette,Ohio,40.7589,-83.9499,1840011953
Brookfield Center,Ohio,41.2386,-80.5558,1840004903
White Oak,Ohio,39.2104,-84.6059,1840034164
Fayetteville,Ohio,39.1848,-83.9317,1840012718
Buffalo,Ohio,39.9169,-81.5204,1840026543
Mount Sterling,Ohio,39.7134,-83.2734,1840012417
Reynoldsburg,Ohio,39.9587,-82.7943,1840009473
Celeryville,Ohio,41.0287,-82.7273,1840026342
Marshallville,Ohio,40.8999,-81.7328,1840011896
Amelia,Ohio,39.0229,-84.2184,1840010681
Ironton,Ohio,38.5319,-82.6777,1840008607
Waterford,Ohio,39.5407,-81.6424,1840026638
Millersport,Ohio,39.8982,-82.5390,1840012472
Covedale,Ohio,39.1267,-84.6362,1840034226
Rawson,Ohio,40.9569,-83.7850,1840011741
Dunlap,Ohio,39.2908,-84.6303,1840024515
Felicity,Ohio,38.8390,-84.0985,1840012706
New Miami,Ohio,39.4319,-84.5399,1840012608
Derby,Ohio,39.7640,-83.2068,1840026612
Gnadenhutten,Ohio,40.3594,-81.4293,1840012088
Wetherington,Ohio,39.3633,-84.3767,1840034376
Hills and Dales,Ohio,40.8290,-81.4440,1840011912
Salesville,Ohio,39.9741,-81.3366,1840012357
Delshire,Ohio,39.0885,-84.5950,1840042360
Moreland Hills,Ohio,41.4423,-81.4294,1840000615
Holiday Valley,Ohio,39.8536,-83.9620,1840034145
Edison,Ohio,40.5583,-82.8632,1840012021
Whitehouse,Ohio,41.5215,-83.7957,1840011480
Farmersville,Ohio,39.6787,-84.4275,1840012488
Richmond,Ohio,40.4329,-80.7720,1840012123
Plainville,Ohio,39.1440,-84.3594,1840034159
Collins,Ohio,41.2508,-82.4915,1840026343
Chatfield,Ohio,40.9511,-82.9420,1840010344
Robertsville,Ohio,40.7619,-81.1940,1840026393
Maplewood Park,Ohio,41.1391,-80.5798,1840034374
Newtonsville,Ohio,39.1810,-84.0896,1840012710
Martinsville,Ohio,39.3224,-83.8109,1840012621
Martins Ferry,Ohio,40.1014,-80.7253,1840008388
Fulton,Ohio,40.4630,-82.8283,1840012022
Bexley,Ohio,39.9650,-82.9343,1840003759
Ashland,Ohio,40.8669,-82.3157,1840002751
Brecksville,Ohio,41.3079,-81.6193,1840000590
Conneaut,Ohio,41.9278,-80.5685,1840003337
Lima,Ohio,40.7410,-84.1121,1840002785
Springdale,Ohio,39.2909,-84.4760,1840001615
Hudson,Ohio,41.2399,-81.4408,1840007138
New Carlisle,Ohio,39.9446,-84.0257,1840008401
Covington,Ohio,40.1174,-84.3508,1840012374
Butler,Ohio,40.5896,-82.4211,1840010345
Cleves,Ohio,39.1632,-84.7463,1840010672
Strongsville,Ohio,41.3128,-81.8313,1840003415
Fayette,Ohio,41.6727,-84.3284,1840011512
Northwood,Ohio,41.6089,-83.4836,1840000622
Payne,Ohio,41.0797,-84.7272,1840011728
Kettering,Ohio,39.6957,-84.1496,1840003783
Stafford,Ohio,39.7124,-81.2765,1840012524
Green Springs,Ohio,41.2570,-83.0529,1840000819
North Fairfield,Ohio,41.1045,-82.6138,1840011710
Brookside,Ohio,40.0708,-80.7606,1840010517
Oak Hill,Ohio,38.8962,-82.5691,1840012745
Williamsburg,Ohio,39.0555,-84.0477,1840012712
Forest,Ohio,40.8052,-83.5115,1840011958
Canfield,Ohio,41.0315,-80.7671,1840007163
Mingo Junction,Ohio,40.3244,-80.6174,1840012124
Mount Vernon,Ohio,40.3854,-82.4732,1840001343
Fairport Harbor,Ohio,41.7476,-81.2731,1840011436
Mitiwanga,Ohio,41.3813,-82.4660,1840034287
Monfort Heights,Ohio,39.1823,-84.6075,1840034325
St. Louisville,Ohio,40.1711,-82.4179,1840012331
Park Layne,Ohio,39.8881,-84.0394,1840034392
Solon,Ohio,41.3864,-81.4401,1840003413
Cridersville,Ohio,40.6509,-84.1427,1840012069
Elida,Ohio,40.7867,-84.1995,1840011954
Portage,Ohio,41.3232,-83.6468,1840011555
East Cleveland,Ohio,41.5318,-81.5795,1840000599
Goshen,Ohio,39.2325,-84.1532,1840034113
West Lafayette,Ohio,40.2761,-81.7518,1840012201
Zanesfield,Ohio,40.3387,-83.6779,1840012156
Raymond,Ohio,40.3350,-83.4634,1840026496
Arcanum,Ohio,39.9923,-84.5543,1840012245
Bainbridge,Ohio,39.2265,-83.2695,1840012669
Worthington,Ohio,40.0949,-83.0210,1840010522
Union City,Ohio,40.1996,-84.7943,1840012258
Deer Park,Ohio,39.2036,-84.3975,1840003815
Stony Prairie,Ohio,41.3521,-83.1521,1840034396
Harrisburg,Ohio,39.8107,-83.1686,1840012402
Remington,Ohio,39.2290,-84.3220,1840024520
Chickasaw,Ohio,40.4367,-84.4936,1840010385
New Burlington,Ohio,39.2623,-84.5518,1840139258
Piketon,Ohio,39.0649,-82.9985,1840012752
Kelleys Island,Ohio,41.6033,-82.7029,1840003432
Powhatan Point,Ohio,39.8625,-80.8098,1840012386
Botkins,Ohio,40.4588,-84.1782,1840012190
Trimble,Ohio,39.4862,-82.0808,1840012627
Bladensburg,Ohio,40.2851,-82.2837,1840026492
Miller City,Ohio,41.1035,-84.1303,1840011757
Flushing,Ohio,40.1481,-81.0644,1840012385
Belmore,Ohio,41.1549,-83.9419,1840011747
Frazeysburg,Ohio,40.1182,-82.1171,1840012391
Wadsworth,Ohio,41.0279,-81.7324,1840010294
Lucasville,Ohio,38.8783,-82.9934,1840006053
Vandalia,Ohio,39.8791,-84.1930,1840003786
Cherry Grove,Ohio,39.0802,-84.3220,1840005879
Lynchburg,Ohio,39.2401,-83.7883,1840012695
New Philadelphia,Ohio,40.4860,-81.4402,1840001281
Cadiz,Ohio,40.2644,-80.9980,1840010445
Nelsonville,Ohio,39.4559,-82.2219,1840008482
Loveland,Ohio,39.2679,-84.2731,1840003809
Vickery,Ohio,41.3769,-82.9415,1840024152
Calcutta,Ohio,40.6847,-80.5624,1840005224
Radnor,Ohio,40.3852,-83.1459,1840026521
Midvale,Ohio,40.4357,-81.3698,1840012091
Cherry Fork,Ohio,38.8872,-83.6126,1840010706
Leetonia,Ohio,40.8786,-80.7623,1840011931
Palestine,Ohio,40.0501,-84.7444,1840012255
Norton,Ohio,41.0294,-81.6461,1840000800
Georgetown,Ohio,38.8683,-83.8992,1840012719
Loudonville,Ohio,40.6342,-82.2328,1840011805
Galion,Ohio,40.7384,-82.7791,1840002752
Tippecanoe,Ohio,40.2737,-81.2812,1840026522
Bay View,Ohio,41.4680,-82.8250,1840011543
Hartville,Ohio,40.9618,-81.3349,1840011910
Holland,Ohio,41.6192,-83.7083,1840011478
McGuffey,Ohio,40.6926,-83.7860,1840011960
Pigeon Creek,Ohio,41.1101,-81.6723,1840034393
Five Points,Ohio,39.5595,-84.1867,1840034075
Lyndhurst,Ohio,41.5172,-81.4922,1840000610
Xenia,Ohio,39.6829,-83.9413,1840003790
Minster,Ohio,40.3949,-84.3788,1840012070
La Croft,Ohio,40.6469,-80.5998,1840005223
Centerburg,Ohio,40.3039,-82.6979,1840010420
Seville,Ohio,41.0208,-81.8671,1840011714
Cecil,Ohio,41.2190,-84.6018,1840010301
North Madison,Ohio,41.8298,-81.0511,1840004801
Wilmot,Ohio,40.6558,-81.6343,1840011918
Hayesville,Ohio,40.7752,-82.2596,1840011802
Montgomery,Ohio,39.2494,-84.3457,1840008521
Pleasant Hills,Ohio,39.2362,-84.5234,1840034130
Westlake,Ohio,41.4524,-81.9295,1840003420
Glandorf,Ohio,41.0279,-84.0791,1840011756
Pleasant Hill,Ohio,40.0506,-84.3462,1840012378
Wayne Lakes,Ohio,40.0216,-84.6625,1840034185
Mantua,Ohio,41.2819,-81.2221,1840011675
Germantown,Ohio,39.6324,-84.3645,1840012489
Batesville,Ohio,39.9154,-81.2821,1840012463
Mariemont,Ohio,39.1429,-84.3783,1840001606
Rio Grande,Ohio,38.8797,-82.3790,1840012776
Beallsville,Ohio,39.8489,-81.0354,1840012517
Bascom,Ohio,41.1290,-83.2869,1840026348
Clarktown,Ohio,38.8498,-82.9085,1840034072
Hamler,Ohio,41.2281,-84.0355,1840011603
Manchester,Ohio,38.6902,-83.6053,1840012769
Craig Beach,Ohio,41.1160,-80.9828,1840011776
Bolindale,Ohio,41.2088,-80.7785,1840034380
New Richmond,Ohio,38.9620,-84.2779,1840012709
Tiro,Ohio,40.9062,-82.7690,1840011874
College Corner,Ohio,39.5682,-84.8109,1840012606
Shelby,Ohio,40.8847,-82.6578,1840009369
Hockingport,Ohio,39.1907,-81.7495,1840026648
Wooster,Ohio,40.8166,-81.9334,1840000961
Boston Heights,Ohio,41.2539,-81.5090,1840000793
Pheasant Run,Ohio,41.2072,-82.1481,1840043288
Clarington,Ohio,39.7763,-80.8647,1840010592
Holloway,Ohio,40.1621,-81.1313,1840012384
Wilmington,Ohio,39.4387,-83.8184,1840010630
Austinburg,Ohio,41.7692,-80.8556,1840026244
Ripley,Ohio,38.7325,-83.8346,1840012720
Warrensville Heights,Ohio,41.4363,-81.5222,1840003419
Navarre,Ohio,40.7259,-81.5130,1840011917
Spencerville,Ohio,40.7079,-84.3526,1840011956
Harbor Hills,Ohio,39.9366,-82.4343,1840005500
Andover,Ohio,41.6065,-80.5687,1840010172
Mechanicsburg,Ohio,40.0735,-83.5564,1840012334
Austintown,Ohio,41.0932,-80.7405,1840005185
Geneva-on-the-Lake,Ohio,41.8562,-80.9492,1840011416
Tarlton,Ohio,39.5543,-82.7782,1840012559
Frankfort,Ohio,39.4069,-83.1842,1840012671
Dundee,Ohio,40.5868,-81.6069,1840026485
Steubenville,Ohio,40.3653,-80.6520,1840001341
Melrose,Ohio,41.0887,-84.4201,1840011725
Warren,Ohio,41.2390,-80.8174,1840000652
Wheelersburg,Ohio,38.7383,-82.8420,1840007422
Good Hope,Ohio,39.4467,-83.3594,1840026628
